dataset_id,method_id,label
300950,105061,1
300950,105059,1
300950,105060,1
300951,102768,1
300951,102767,1
300951,102369,1
300952,105122,1
300953,104763,1
300953,104761,1
300953,104762,1
300954,105123,1
300954,103969,1
300954,105124,1
300954,105125,1
300954,100511,1
300955,105126,1
300955,105127,1
300956,105128,1
300957,104672,1
300957,100142,1
300957,104670,1
300957,104673,1
300957,104674,1
300957,100137,1
300957,104671,1
300957,100144,1
300958,104833,1
300958,104826,1
300959,104692,1
300959,104866,1
300959,104683,1
300960,100141,1
300961,104800,1
300961,104802,1
300961,104797,1
300961,104801,1
300961,105129,1
300961,105073,1
300961,104799,1
300962,105130,1
300963,102613,1
300964,105131,1
300964,105132,1
300964,105133,1
300965,105134,1
300965,105135,1
300965,105136,1
300965,105137,1
300966,105138,1
300966,105139,1
300966,105140,1
300966,105141,1
300966,105142,1
300966,105143,1
300966,105144,1
300966,105145,1
300966,105146,1
300966,105147,1
300966,105148,1
300966,100010,1
300966,105149,1
300966,105150,1
300966,105151,1
300966,105152,1
300966,105153,1
300966,105154,1
300966,105155,1
300966,105156,1
300966,105157,1
300966,105158,1
300966,105159,1
300966,105161,1
300966,105162,1
300966,105163,1
300966,105164,1
300966,105165,1
300966,105166,1
300966,105167,1
300966,105168,1
300966,105169,1
300966,105170,1
300966,105171,1
300966,105172,1
300966,105173,1
300966,105174,1
300966,105175,1
300966,105176,1
300966,105177,1
300966,105178,1
300966,105179,1
300966,105180,1
300966,105181,1
300966,100001,1
300966,100002,1
300966,105182,1
300966,105183,1
300966,105184,1
300966,102330,1
300966,105185,1
300966,105186,1
300966,105187,1
300966,105188,1
300966,105189,1
300966,105190,1
300966,105191,1
300966,105192,1
300966,105193,1
300966,105194,1
300967,104852,1
300968,105195,1
300968,105196,1
300968,105197,1
300968,105198,1
300968,105199,1
300969,105200,1
300969,103968,1
300969,103971,1
300969,103970,1
300969,103969,1
300970,105201,1
300970,105202,1
300970,105203,1
300970,105204,1
300971,100141,1
300972,105205,1
300972,104659,1
300972,104660,1
300972,104658,1
300972,104663,1
300972,104657,1
300973,105206,1
300973,100000,1
300974,105042,1
300974,105046,1
300974,105044,1
300974,105043,1
300975,104761,1
300976,105207,1
300976,105208,1
300976,105209,1
300977,105110,1
300978,104912,1
300979,104938,1
300979,104941,1
300980,104912,1
300981,105210,1
300982,104853,1
300982,104854,1
300982,104851,1
300982,101277,1
300982,104852,1
300983,100141,1
300984,105211,1
300985,100144,1
300985,104672,1
300985,104671,1
300985,104673,1
300985,100142,1
300985,104674,1
300985,100137,1
300985,104670,1
300986,105212,1
300986,105201,1
300986,105039,1
300986,105213,1
300986,102367,1
300986,105214,1
300986,105215,1
300987,100141,1
300988,105216,1
300989,105217,1
300989,105218,1
300989,105219,1
300989,103273,1
300990,105220,1
300991,105221,1
300991,105222,1
300992,104899,1
300992,104901,1
300992,104902,1
300992,104900,1
300993,105223,1
300993,105224,1
300993,105225,1
300994,105226,1
300994,102311,1
300994,105227,1
300994,105228,1
300994,102316,1
300994,105229,1
300995,105230,1
300995,105231,1
300996,105232,1
300997,104762,1
300997,104763,1
300997,104761,1
300998,105233,1
300998,105234,1
300998,105235,1
300998,105236,1
300998,105237,1
300998,105238,1
300999,105239,1
301000,105211,1
301001,105215,1
301002,102613,1
301002,104949,1
301003,104813,1
301004,101348,1
301005,105231,1
301005,105230,1
301006,104948,1
301007,104920,1
301007,104918,1
301007,102367,1
301007,102357,1
301007,102369,1
301007,102358,1
301007,105215,1
301007,103809,1
301007,102352,1
301007,102356,1
301007,102768,1
301008,105066,1
301009,104762,1
301009,104763,1
301009,104761,1
301010,100141,1
301011,104804,1
301012,105241,1
301013,105242,1
301013,105241,1
301013,105243,1
301014,105244,1
301015,105245,1
301016,105246,1
301017,105138,1
301017,105147,1
301017,105150,1
301017,105247,1
301017,105190,1
301017,105248,1
301017,105149,1
301017,102324,1
301017,105151,1
301017,105152,1
301017,105153,1
301017,105168,1
301017,105249,1
301017,105169,1
301017,105250,1
301017,105156,1
301017,105251,1
301017,105183,1
301017,105157,1
301017,105252,1
301017,105166,1
301017,105159,1
301017,105179,1
301017,105253,1
301017,105173,1
301017,105172,1
301017,105174,1
301017,105254,1
301017,105161,1
301017,105176,1
301017,100002,1
301017,105175,1
301017,105154,1
301017,105164,1
301017,105186,1
301017,105170,1
301017,105181,1
301017,105177,1
301017,105162,1
301017,105163,1
301017,105180,1
301017,102330,1
301017,105178,1
301017,100001,1
301017,105187,1
301017,105184,1
301017,105155,1
301017,105185,1
301017,105255,1
301017,105188,1
301017,105256,1
301017,105191,1
301017,105192,1
301017,105193,1
301017,105194,1
301018,104822,1
301018,105257,1
301018,104813,1
301018,101474,1
301018,104814,1
301018,105258,1
301018,105259,1
301018,101473,1
301018,100004,1
301018,105260,1
301018,105261,1
301019,105088,1
301020,100141,1
301021,105262,1
301021,105263,1
301021,105264,1
301021,105265,1
301021,105266,1
301021,105267,1
301021,105268,1
301022,100141,1
301023,104912,1
301024,104912,1
301025,105065,1
301025,105269,1
301025,104677,1
301025,105270,1
301025,105271,1
301025,105272,1
301025,105273,1
301026,104352,1
301027,104926,1
301027,104925,1
301028,100141,1
301029,105274,1
301029,105275,1
301029,105237,1
301029,105234,1
301029,105235,1
301029,105233,1
301029,105236,1
301030,105276,1
301030,105277,1
301031,104942,1
301032,105278,1
301032,100276,1
301033,100000,1
301034,104912,1
301035,104912,1
301036,105088,1
301037,105033,1
301038,105120,1
301039,105279,1
301040,100141,1
301041,100000,1
301042,105280,1
301042,105215,1
301042,105281,1
301043,105282,1
301043,103328,1
301043,103141,1
301043,105283,1
301044,105284,1
301044,105285,1
301045,104669,1
301046,105286,1
301046,105287,1
301047,104683,1
301047,104692,1
301047,104866,1
301048,105288,1
301049,101516,1
301050,105289,1
301050,103596,1
301051,105025,1
301052,104866,1
301052,104683,1
301052,104692,1
301053,105121,1
301054,104942,1
301055,101443,1
301056,105290,1
301056,105291,1
301056,105292,1
301056,105293,1
301057,101279,1
301058,102768,1
301059,100141,1
301060,104948,1
301061,105294,1
301061,105295,1
301061,105296,1
301062,105297,1
301062,104637,1
301063,105298,1
301064,105299,1
301065,105300,1
301066,104804,1
301066,100882,1
301066,105301,1
301067,105302,1
301067,102845,1
301068,105231,1
301068,105230,1
301069,105303,1
301069,105304,1
301070,105288,1
301071,103279,1
301072,104680,1
301073,105284,1
301073,105285,1
301074,105033,1
301075,105305,1
301076,104977,1
301077,103365,1
301078,100141,1
301079,100141,1
301080,104948,1
301081,100141,1
301082,104875,1
301083,100000,1
301084,105306,1
301084,105307,1
301084,105308,1
301085,105134,1
301085,105043,1
301085,105044,1
301085,105042,1
301085,105046,1
301085,105135,1
301086,105309,1
301087,104687,1
301087,104683,1
301087,104692,1
301088,104977,1
301089,105310,1
301090,105220,1
301091,105012,1
301092,105311,1
301093,104948,1
301094,100141,1
301095,100141,1
301096,100141,1
301097,100141,1
301098,105312,1
301099,101455,1
301100,105313,1
301101,105288,1
301102,105220,1
301103,102352,1
301104,104927,1
301105,104692,1
301105,104683,1
301105,104687,1
301106,104857,1
301106,104855,1
301107,105138,1
301107,105147,1
301107,105314,1
301107,105247,1
301107,105190,1
301107,105248,1
301107,105149,1
301107,105315,1
301107,102324,1
301107,105152,1
301107,105153,1
301107,102835,1
301107,105151,1
301107,105156,1
301107,105159,1
301107,105168,1
301107,105249,1
301107,105176,1
301107,105169,1
301107,105170,1
301107,105173,1
301107,105161,1
301107,105180,1
301107,105172,1
301107,105250,1
301107,105316,1
301107,105157,1
301107,105171,1
301107,105166,1
301107,105174,1
301107,105179,1
301107,105154,1
301107,105254,1
301107,100002,1
301107,105175,1
301107,105155,1
301107,105183,1
301107,105162,1
301107,105252,1
301107,105186,1
301107,105184,1
301107,102330,1
301107,105178,1
301107,105163,1
301107,105317,1
301107,105181,1
301107,100001,1
301107,105187,1
301107,105182,1
301107,105165,1
301107,105164,1
301107,105177,1
301107,105185,1
301107,105255,1
301107,105191,1
301107,105192,1
301107,105256,1
301107,105193,1
301107,105194,1
301107,101391,1
301107,105318,1
301107,105319,1
301107,105320,1
301107,100007,1
301108,105202,1
301109,101357,1
301110,105322,1
301111,105323,1
301112,104912,1
301113,104912,1
301114,100141,1
301115,104912,1
301116,105324,1
301117,105325,1
301118,105326,1
301119,102352,1
301119,105327,1
301120,104761,1
301121,100141,1
301122,101738,1
301122,105328,1
301123,105329,1
301124,100141,1
301125,100141,1
301126,102613,1
301127,105330,1
301127,105331,1
301128,105083,1
301129,105332,1
301130,105333,1
301131,102613,1
301132,105334,1
301133,101680,1
301134,100141,1
301135,100206,1
301135,105335,1
301136,100206,1
301136,105335,1
301137,100206,1
301137,105335,1
301138,105336,1
301139,105337,1
301140,105338,1
301141,105339,1
301142,105340,1
301143,105341,1
301144,105342,1
301145,105343,1
301146,105344,1
301147,105345,1
301148,105346,1
301148,105347,1
301148,105348,1
301148,105349,1
301148,105350,1
301148,105351,1
301149,105346,1
301149,105347,1
301149,105348,1
301149,105352,1
301149,105349,1
301149,105350,1
301149,105351,1
301150,105346,1
301150,105348,1
301150,105353,1
301150,105347,1
301150,105349,1
301150,105354,1
301150,105351,1
301151,105355,1
301151,105356,1
301152,105357,1
301153,105358,1
301154,105358,1
301155,105358,1
301155,105359,1
301155,105360,1
301156,105358,1
301156,105359,1
301156,105360,1
301157,105361,1
301157,105362,1
301157,105363,1
301158,105361,1
301158,105364,1
301158,105365,1
301158,105366,1
301158,105367,1
301158,105368,1
301158,105369,1
301159,105370,1
301159,105371,1
301159,105372,1
301159,105373,1
301159,105374,1
301160,105335,1
301160,100188,1
301161,105375,1
301161,105376,1
301162,105377,1
301162,105378,1
301162,102435,1
301162,105379,1
301162,105380,1
301162,105381,1
301163,105382,1
301164,105383,1
301164,105384,1
301164,105385,1
301164,105386,1
301164,105387,1
301164,105388,1
301164,105389,1
301164,105390,1
301165,104683,1
301166,105391,1
301167,104865,1
301167,105392,1
301168,104683,1
301168,105393,1
301168,104865,1
301169,105394,1
301170,105395,1
301170,105396,1
301171,105395,1
301171,105396,1
301171,105397,1
301171,105398,1
301171,105399,1
301171,105400,1
301171,105401,1
301171,105402,1
301171,105403,1
301171,105404,1
301171,105405,1
301171,105406,1
301171,105407,1
301171,105408,1
301171,105409,1
301171,105410,1
301172,105411,1
301172,105412,1
301172,105394,1
301172,105413,1
301172,105395,1
301172,105414,1
301172,105396,1
301172,105415,1
301172,105416,1
301173,105414,1
301173,105394,1
301173,105411,1
301173,105413,1
301173,105412,1
301173,105395,1
301173,105396,1
301173,105415,1
301173,105416,1
301174,105394,1
301174,105411,1
301174,105412,1
301174,105413,1
301174,105395,1
301174,105414,1
301174,105415,1
301174,105396,1
301174,105416,1
301175,105417,1
301175,105418,1
301176,105400,1
301176,105419,1
301176,105420,1
301176,105421,1
301176,105422,1
301176,105423,1
301176,105424,1
301176,105425,1
301176,105426,1
301176,105427,1
301176,105428,1
301176,105429,1
301176,105430,1
301176,105431,1
301176,105432,1
301177,105400,1
301177,105419,1
301177,105420,1
301177,105433,1
301177,105421,1
301177,105434,1
301177,105435,1
301177,105422,1
301177,105423,1
301177,105436,1
301177,105424,1
301177,105437,1
301177,105425,1
301177,105438,1
301177,105439,1
301177,105429,1
301177,105426,1
301177,105430,1
301177,105431,1
301177,105432,1
301178,105440,1
301179,105441,1
301179,105442,1
301179,105443,1
301179,105444,1
301179,105445,1
301179,105446,1
301179,105447,1
301179,105448,1
301179,105449,1
301179,105450,1
301180,105451,1
301180,105452,1
301180,105453,1
301180,105454,1
301180,105455,1
301181,105456,1
301181,105457,1
301181,105458,1
301181,105459,1
301181,105460,1
301181,105461,1
301181,105462,1
301181,105463,1
301181,105464,1
301181,105465,1
301181,105466,1
301181,105467,1
301181,105468,1
301181,105469,1
301181,105470,1
301181,105471,1
301181,105472,1
301181,105473,1
301181,105474,1
301181,105475,1
301181,105476,1
301181,103469,1
301181,105477,1
301181,100573,1
301181,105478,1
301181,105479,1
301181,105480,1
301181,105481,1
301181,105482,1
301181,105483,1
301181,103324,1
301182,105484,1
301183,105485,1
301184,105486,1
301185,105487,1
301186,105488,1
301187,105489,1
301187,105490,1
301188,105490,1
301188,105489,1
301189,105491,1
301189,105492,1
301190,105493,1
301190,100189,1
301190,105494,1
301190,105495,1
301190,105496,1
301190,100192,1
301190,100188,1
301190,105497,1
301190,105498,1
301190,105403,1
301190,105499,1
301190,105406,1
301190,105405,1
301190,105500,1
301190,100191,1
301190,105501,1
301190,105502,1
301190,105503,1
301191,105504,1
301191,105505,1
301191,100032,1
301191,105506,1
301191,105507,1
301192,105504,1
301192,105508,1
301192,105509,1
301192,105510,1
301193,105511,1
301193,105512,1
301194,102333,1
301195,105405,1
301196,105513,1
301196,105514,1
301196,105515,1
301196,105398,1
301196,105400,1
301196,105516,1
301196,105517,1
301196,105518,1
301196,105519,1
301196,105370,1
301196,105520,1
301196,105521,1
301196,105372,1
301196,105522,1
301196,105523,1
301196,105511,1
301196,105524,1
301196,105525,1
301196,105526,1
301197,105527,1
301198,105528,1
301198,105527,1
301199,105529,1
301199,105528,1
301199,105527,1
301200,105529,1
301200,105530,1
301200,105531,1
301200,105532,1
301200,105533,1
301201,105534,1
301201,105535,1
301201,104536,1
301201,105536,1
301201,105537,1
301201,105464,1
301201,105538,1
301201,105539,1
301201,105540,1
301201,105541,1
301201,105542,1
301201,105543,1
301201,105544,1
301201,102625,1
301201,105545,1
301201,105546,1
301201,105547,1
301202,105548,1
301202,105549,1
301202,105550,1
301202,105551,1
301202,105139,1
301202,105552,1
301202,105553,1
301202,105554,1
301202,105555,1
301202,105556,1
301202,105557,1
301202,105558,1
301202,105559,1
301202,105560,1
301202,105561,1
301202,105562,1
301202,105563,1
301202,105564,1
301202,105565,1
301202,105566,1
301202,105567,1
301203,105568,1
301203,105569,1
301203,105570,1
301203,105571,1
301203,105572,1
301203,105573,1
301203,105574,1
301203,101726,1
301203,105575,1
301203,105576,1
301203,105577,1
301203,100868,1
301203,100859,1
301203,105578,1
301203,105579,1
301203,105580,1
301203,105581,1
301203,105582,1
301203,105583,1
301203,105584,1
301204,102338,1
301204,105585,1
301204,105586,1
301205,102338,1
301206,105587,1
301207,105587,1
301208,105587,1
301209,105587,1
301209,102342,1
301210,105341,1
301210,100866,1
301210,105588,1
301211,105341,1
301211,100866,1
301211,105588,1
301212,105341,1
301212,100866,1
301212,105588,1
301213,105378,1
301213,105589,1
301213,105587,1
301214,105590,1
301214,105591,1
301215,105592,1
301215,105439,1
301215,105593,1
301216,105592,1
301216,105593,1
301216,105594,1
301217,105592,1
301217,105595,1
301217,105439,1
301218,105595,1
301218,105592,1
301218,105439,1
301219,105592,1
301219,105593,1
301219,105439,1
301219,105596,1
301220,105592,1
301220,105590,1
301220,105593,1
301220,105597,1
301220,105439,1
301220,105591,1
301221,105598,1
301221,105599,1
301222,105600,1
301222,105601,1
301222,105602,1
301222,105603,1
301222,105138,1
301222,105604,1
301222,105605,1
301222,105606,1
301222,105607,1
301222,105608,1
301222,105609,1
301222,105610,1
301222,105611,1
301223,100206,1
301224,100187,1
301224,100022,1
301224,105612,1
301224,105613,1
301225,105614,1
301226,105615,1
301226,105616,1
301226,105617,1
301226,105618,1
301226,100070,1
301227,105619,1
301228,105619,1
301229,105619,1
301230,105619,1
301231,105620,1
301232,105621,1
301233,105622,1
301233,105623,1
301234,105624,1
301234,105625,1
301234,105626,1
301235,105627,1
301235,105623,1
301235,105628,1
301235,105622,1
301235,105629,1
301235,105630,1
301235,105631,1
301236,100859,1
301237,105632,1
301237,105633,1
301237,105634,1
301237,105635,1
301237,105636,1
301237,105637,1
301237,105638,1
301237,105639,1
301237,105640,1
301237,105641,1
301237,105642,1
301237,105643,1
301237,105644,1
301237,105645,1
301237,105646,1
301237,105647,1
301237,105648,1
301237,105649,1
301238,105401,1
301239,105401,1
301240,105401,1
301241,105402,1
301241,105401,1
301241,105407,1
301242,105650,1
301242,105651,1
301242,105652,1
301242,105653,1
301243,105654,1
301243,105655,1
301243,105656,1
301243,105657,1
301243,105658,1
301243,105659,1
301243,105660,1
301243,105661,1
301244,105662,1
301244,105663,1
301245,105664,1
301246,105665,1
301247,105664,1
301248,105666,1
301249,105667,1
301250,105447,1
301251,105496,1
301251,105498,1
301251,105668,1
301251,105669,1
301251,105670,1
301251,105671,1
301251,105672,1
301251,105673,1
301251,105674,1
301251,105502,1
301251,105405,1
301251,105675,1
301251,105494,1
301251,100189,1
301251,105493,1
301251,100188,1
301251,105403,1
301251,100192,1
301251,105499,1
301251,105406,1
301251,105497,1
301251,105500,1
301251,100191,1
301251,105503,1
301251,105447,1
301251,105676,1
301252,105519,1
301252,105677,1
301252,105374,1
301252,105678,1
301252,105679,1
301252,105680,1
301252,105681,1
301252,105682,1
301252,105683,1
301252,105684,1
301252,105685,1
301252,105686,1
301252,105687,1
301252,105688,1
301252,105689,1
301252,100204,1
301252,105690,1
301252,105691,1
301252,105692,1
301252,105693,1
301252,105694,1
301252,105372,1
301252,105695,1
301252,103592,1
301252,105696,1
301252,105697,1
301252,105698,1
301252,105699,1
301252,105700,1
301252,105701,1
301252,105702,1
301252,105370,1
301252,105703,1
301252,105704,1
301252,105705,1
301252,105706,1
301252,105707,1
301252,105708,1
301252,105709,1
301252,105710,1
301252,105711,1
301252,105712,1
301253,105713,1
301253,105714,1
301254,105715,1
301254,105716,1
301255,105717,1
301255,105718,1
301255,105699,1
301255,105719,1
301255,105702,1
301255,105701,1
301256,105720,1
301256,105721,1
301256,105718,1
301256,105715,1
301256,105722,1
301256,105723,1
301256,105724,1
301257,105720,1
301257,105721,1
301257,105715,1
301257,105718,1
301257,105723,1
301257,105722,1
301257,105724,1
301258,105725,1
301258,105726,1
301259,105727,1
301259,105728,1
301260,105729,1
301260,100204,1
301260,105730,1
301261,105726,1
301261,105725,1
301261,105716,1
301262,105730,1
301262,105731,1
301262,105729,1
301262,100204,1
301263,105732,1
301263,105733,1
301263,105734,1
301263,105735,1
301263,105736,1
301263,105737,1
301263,105738,1
301263,105739,1
301263,105740,1
301263,105741,1
301263,105742,1
301264,105680,1
301264,105687,1
301265,105680,1
301265,105687,1
301266,105493,1
301266,105743,1
301267,105744,1
301267,105745,1
301267,105746,1
301268,105744,1
301268,105745,1
301268,105746,1
301268,105747,1
301269,105748,1
301270,105749,1
301270,105750,1
301270,105751,1
301270,105752,1
301270,105753,1
301270,105754,1
301271,105749,1
301271,105750,1
301271,105755,1
301271,105756,1
301271,105757,1
301271,105758,1
301271,105759,1
301271,105744,1
301271,105760,1
301272,105749,1
301272,105750,1
301272,105761,1
301272,105756,1
301272,105757,1
301272,105758,1
301272,105755,1
301272,105744,1
301272,105760,1
301273,105749,1
301273,105750,1
301273,105757,1
301273,105758,1
301273,105756,1
301273,105760,1
301273,105751,1
301273,105752,1
301273,105753,1
301273,105755,1
301273,105754,1
301274,105749,1
301274,105757,1
301274,105756,1
301274,105758,1
301274,105751,1
301274,105753,1
301274,105750,1
301274,105752,1
301274,105754,1
301274,105755,1
301274,105760,1
301275,105749,1
301275,105750,1
301275,105758,1
301275,105756,1
301275,105757,1
301275,105755,1
301275,105752,1
301275,105760,1
301275,105751,1
301275,105753,1
301275,105754,1
301276,105749,1
301276,105750,1
301276,105762,1
301276,105763,1
301276,105764,1
301276,105765,1
301276,100167,1
301277,104884,1
301278,105550,1
301278,105766,1
301278,105767,1
301278,105549,1
301278,105552,1
301278,105768,1
301278,105769,1
301278,105770,1
301278,105771,1
301278,105772,1
301278,105773,1
301278,105774,1
301278,105778,1
301278,105779,1
301278,105782,1
301278,105787,1
301278,105788,1
301278,105794,1
301278,105799,1
301278,105801,1
301278,105803,1
301278,105805,1
301278,105806,1
301278,105808,1
301278,105811,1
301278,105812,1
301278,105816,1
301278,105817,1
301278,105820,1
301278,105821,1
301278,105823,1
301278,105825,1
301278,105826,1
301278,105827,1
301278,105830,1
301278,105831,1
301278,105835,1
301278,105839,1
301278,105840,1
301278,105841,1
301278,105843,1
301278,105845,1
301278,105847,1
301278,105848,1
301278,105849,1
301278,105850,1
301278,105851,1
301278,105852,1
301278,105853,1
301278,105856,1
301278,105857,1
301278,105859,1
301278,105861,1
301278,105862,1
301278,105863,1
301278,105869,1
301278,105872,1
301278,105874,1
301278,105876,1
301278,105877,1
301278,105878,1
301278,105879,1
301278,105883,1
301278,105887,1
301278,105494,1
301278,105894,1
301278,105897,1
301278,105676,1
301278,105922,1
301278,105929,1
301278,105942,1
301278,105943,1
301278,105945,1
301279,105948,1
301280,105949,1
301280,105950,1
301280,105951,1
301281,105949,1
301281,105950,1
301281,105951,1
301282,105952,1
301282,105953,1
301282,105358,1
301283,105952,1
301283,105358,1
301283,105953,1
301283,105948,1
301284,105954,1
301284,105952,1
301284,105358,1
301284,105955,1
301284,105953,1
301285,105954,1
301285,105952,1
301285,105953,1
301285,105955,1
301285,105358,1
301286,105954,1
301286,105952,1
301286,105358,1
301286,105953,1
301286,105948,1
301287,105954,1
301287,105952,1
301287,105358,1
301287,105955,1
301287,105948,1
301287,105953,1
301288,105954,1
301288,105952,1
301288,105358,1
301288,105953,1
301288,105955,1
301288,105948,1
301289,105956,1
301290,105596,1
301291,105596,1
301292,105596,1
301293,105596,1
301294,105405,1
301295,105957,1
301296,105957,1
301297,105958,1
301297,105959,1
301298,105960,1
301298,105961,1
301298,105962,1
301298,105682,1
301298,105963,1
301298,105964,1
301299,105960,1
301299,105965,1
301299,105961,1
301299,105962,1
301299,105966,1
301299,105963,1
301299,105967,1
301299,102559,1
301299,105968,1
301300,105967,1
301300,105968,1
301300,102559,1
301300,105969,1
301300,105970,1
301300,105971,1
301300,105972,1
301300,105498,1
301300,105652,1
301300,105973,1
301300,105378,1
301300,105974,1
301300,105975,1
301300,105976,1
301300,105977,1
301300,105978,1
301300,105979,1
301300,105980,1
301300,105981,1
301300,105439,1
301300,105401,1
301301,105743,1
301301,100205,1
301301,105982,1
301301,105983,1
301302,105743,1
301303,105984,1
301304,105985,1
301305,105985,1
301306,105985,1
301307,105985,1
301308,105372,1
301308,105695,1
301308,105701,1
301308,105986,1
301309,105987,1
301310,105988,1
301310,105989,1
301310,105990,1
301310,105991,1
301310,105992,1
301310,105629,1
301310,105993,1
301310,105994,1
301310,105995,1
301310,105996,1
301310,105997,1
301310,105998,1
301311,105999,1
301311,106000,1
301311,106001,1
301312,106001,1
301312,106002,1
301313,106003,1
301313,105629,1
301314,105307,1
301314,106004,1
301314,106005,1
301314,106006,1
301314,106007,1
301315,105307,1
301315,106006,1
301315,106004,1
301315,106008,1
301315,106005,1
301315,106007,1
301316,106009,1
301316,106010,1
301316,106011,1
301316,106012,1
301316,106013,1
301317,106014,1
301317,106015,1
301317,106016,1
301317,106017,1
301317,106018,1
301318,106019,1
301318,106020,1
301318,106021,1
301318,106022,1
301318,106023,1
301319,106024,1
301319,106025,1
301319,100039,1
301319,106026,1
301319,100022,1
301320,106027,1
301321,105703,1
301322,105703,1
301323,105524,1
301323,106028,1
301323,106029,1
301324,105524,1
301324,106028,1
301324,106029,1
301325,106030,1
301326,106031,1
301326,106032,1
301326,106033,1
301326,102310,1
301326,106034,1
301326,106035,1
301327,106036,1
301327,106037,1
301327,102310,1
301327,106038,1
301328,106039,1
301328,102310,1
301328,106040,1
301328,106037,1
301328,106041,1
301329,106042,1
301329,106043,1
301329,106044,1
301329,106045,1
301330,106042,1
301330,106044,1
301330,106045,1
301330,104628,1
301331,105492,1
301331,106046,1
301332,105674,1
301332,106047,1
301333,105493,1
301333,100189,1
301333,105494,1
301333,100188,1
301333,100192,1
301333,105403,1
301333,106048,1
301333,100191,1
301333,105497,1
301333,105499,1
301333,105498,1
301333,105500,1
301333,105406,1
301333,105503,1
301333,105405,1
301333,105502,1
301333,106049,1
301334,100189,1
301334,100188,1
301334,105495,1
301334,105498,1
301334,105494,1
301334,100191,1
301334,105493,1
301334,105499,1
301334,100192,1
301334,105497,1
301334,105405,1
301334,105500,1
301334,105403,1
301334,105503,1
301334,105502,1
301334,105406,1
301334,106050,1
301334,105674,1
301334,106047,1
301335,106051,1
301336,106051,1
301336,106052,1
301337,106053,1
301337,106054,1
301337,106055,1
301337,106056,1
301337,106057,1
301337,106058,1
301338,106059,1
301338,106060,1
301338,105424,1
301338,106061,1
301338,106028,1
301338,106029,1
301338,106062,1
301339,105405,1
301340,106063,1
301341,105682,1
301341,105424,1
301342,106064,1
301342,106065,1
301342,106066,1
301343,106059,1
301343,106067,1
301343,105427,1
301343,105428,1
301344,106068,1
301344,106069,1
301344,106028,1
301344,105663,1
301344,106029,1
301345,106070,1
301345,106071,1
301345,106072,1
301345,106064,1
301345,106073,1
301345,106074,1
301345,106075,1
301345,106066,1
301345,105500,1
301345,105499,1
301345,106076,1
301345,105497,1
301345,105503,1
301345,106077,1
301345,106078,1
301345,106079,1
301346,106059,1
301346,105425,1
301346,105439,1
301346,106080,1
301346,106081,1
301346,105428,1
301346,105427,1
301346,106082,1
301346,106083,1
301347,106070,1
301347,106071,1
301347,106072,1
301347,106084,1
301347,106064,1
301347,106073,1
301347,106074,1
301347,106075,1
301347,106066,1
301348,106070,1
301348,106085,1
301348,106086,1
301348,106087,1
301348,106088,1
301348,106089,1
301348,106090,1
301348,105682,1
301348,106091,1
301348,106092,1
301349,106093,1
301349,106094,1
301349,106095,1
301349,106096,1
301349,106097,1
301349,106098,1
301349,106099,1
301349,106100,1
301349,100187,1
301349,106101,1
301349,100022,1
301349,106102,1
301350,106086,1
301350,106088,1
301350,106103,1
301350,105498,1
301350,106087,1
301350,106104,1
301350,106105,1
301350,105405,1
301350,106106,1
301350,106107,1
301350,106091,1
301350,106108,1
301350,106109,1
301350,106110,1
301350,106111,1
301350,106065,1
301350,106112,1
301350,100001,1
301351,106113,1
301351,106114,1
301352,100187,1
301352,106113,1
301352,106114,1
301353,100187,1
301353,106113,1
301353,106114,1
301354,105307,1
301355,106046,1
301356,105493,1
301356,105743,1
301357,106115,1
301357,105673,1
301358,105985,1
301358,106116,1
301358,106117,1
301359,105403,1
301359,105406,1
301359,105405,1
301360,105403,1
301360,105406,1
301360,105405,1
301361,105496,1
301361,100187,1
301361,106118,1
301361,105668,1
301361,106119,1
301362,105493,1
301362,100189,1
301362,105497,1
301362,100188,1
301362,105499,1
301362,105500,1
301362,105503,1
301362,105403,1
301362,100191,1
301363,100189,1
301363,100188,1
301363,105493,1
301363,105497,1
301363,100192,1
301363,105494,1
301363,105499,1
301363,105403,1
301363,105498,1
301363,105500,1
301363,105406,1
301363,105405,1
301363,105503,1
301363,100191,1
301363,105502,1
301364,105493,1
301364,105497,1
301364,100189,1
301364,100188,1
301364,105499,1
301364,105494,1
301364,100192,1
301364,105403,1
301364,105500,1
301364,105498,1
301364,105406,1
301364,105501,1
301364,105503,1
301364,105743,1
301364,105405,1
301364,100191,1
301364,105502,1
301365,105493,1
301365,105497,1
301365,100189,1
301365,100188,1
301365,105494,1
301365,105499,1
301365,105403,1
301365,105498,1
301365,105500,1
301365,105496,1
301365,105406,1
301365,105405,1
301365,105502,1
301365,105503,1
301365,105501,1
301365,105675,1
301365,106120,1
301365,106121,1
301365,105674,1
301365,106122,1
301365,106123,1
301365,106124,1
301365,106125,1
301366,106126,1
301366,105496,1
301366,106127,1
301366,106128,1
301366,106129,1
301366,106130,1
301366,106131,1
301366,106132,1
301366,106133,1
301366,106134,1
301366,106135,1
301366,106136,1
301366,106137,1
301366,105668,1
301366,106138,1
301366,106139,1
301366,106140,1
301366,106141,1
301366,106142,1
301366,106143,1
301366,106144,1
301366,106145,1
301366,106146,1
301366,106147,1
301366,106148,1
301366,106149,1
301366,105675,1
301366,106150,1
301366,106151,1
301366,105673,1
301366,106152,1
301366,106153,1
301366,106154,1
